	BlankpcrCES	C_Aviemore_LB_1	C_Aviemore_LB_2	C_Aviemore_TY_1	C_Aviemore_TY_2	C_Aviemore_YMA_1	C_Aviemore_YMA_2	C_BruceH_LB_2	C_BruceH_TY_1	C_BruceH_TY_2	C_BruceH_YMA_1	C_BruceH_YMA_2	C_Cedarvale_LB_1	C_Cedarvale_LB_2	C_Cedarvale_TY_1	C_Cedarvale_TY_2	C_Cedarvale_YMA_1	C_Cedarvale_YMA_2	C_Grenadier_LB_1	C_Grenadier_LB_2	C_Grenadier_TY_1	C_Grenadier_TY_2	C_Grenadier_YMA_1	C_Grenadier_YMA_2	C_Humber_LB_1	C_Humber_LB_2	C_Humber_TY_1	C_Humber_TY_2	C_Humber_YMA_1	C_Humber_YMA_2	C_KSR_LB_1	C_KSR_LB_2	C_KSR_TY_1	C_KSR_TY_2	C_KSR_YMA_1	C_KSR_YMA_2	C_Preston_LB_1	C_Preston_LB_2	C_Preston_TY_1	C_Preston_TY_2	C_Preston_YMA_1	C_Preston_YMA_2	C_Rouge_LB_1	C_Rouge_LB_2	C_Rouge_TY_1	C_Rouge_TY_2	C_Rouge_YMA_1	C_Rouge_YMA_2	C_Terracotta_LB_1	C_Terracotta_TY_1	C_Terracotta_TY_2	C_Terracotta_YMA_1	C_Terracotta_YMA_2	D_Aviemore_1_A	D_Aviemore_1_B	D_Aviemore_2_A	D_Aviemore_2_B	D_BruceH_1_A	D_BruceH_1_B	D_BruceH_2_A	D_BruceH_2_B	D_Cedarvale_1_A	D_Cedarvale_1_B	D_Cedarvale_2_A	D_Cedarvale_2_B	D_Cedarvale_3_A	D_Cedarvale_3_B	D_Grenadier_1_A	D_Grenadier_1_B	D_Grenadier_2_A	D_Grenadier_2_B	D_Grenadier_3_A	D_Grenadier_3_B	D_Humber_1_A	D_Humber_1_B	D_Humber_2_A	D_Humber_2_B	D_Humber_3_A	D_Humber_3_B	D_KSR_1_A	D_KSR_1_B	D_KSR_2_A	D_KSR_2_B	D_Preston_1_A	D_Preston_1_B	D_Preston_2_A	D_Preston_2_B	D_Rouge_1_A	D_Rouge_1_B	D_Rouge_2_A	D_Rouge_2_B	D_Terracotta_1_A	D_Terracotta_1_B	D_Terracotta_2_A	D_Terracotta_2_B
ARGSYNBSUB-PWY	179.47826086956522	43269.85937	47421.730563587276	63860.11500686314	50992.241692208125	37866.584495617615	57427.19249350493	50114.26927672669	40390.24040448202	66995.60057479792	42610.45093944728	43250.74217501181	33694.33178606736	42977.68456539487	40177.64728643026	34873.794424720705	37383.84052814257	40215.85679	58215.09775	52690.778499003594	47262.13023257466	39724.597944357214	39023.796339741595	40806.15374262907	57453.32735	45024.31396987993	77233.74091594593	44378.79062	78754.95885204463	43741.16528638556	39647.56752954764	36188.225148559955	41198.66209545499	49149.17535042467	38516.85475575707	36829.026049846856	42836.222616051695	41869.148931628566	40483.49950579782	45828.557529879916	52175.069516506184	40020.097485753635	32277.08123364704	47389.83939187483	38011.76437	55765.04878841494	36277.22711734235	40588.29291589276	62193.57607994775	73107.89643	58282.83917654104	47063.20238651388	68193.07350508076	46418.52717	64003.604575798934	65871.12141759378	67437.10162804878	64040.894612106196	64877.63585602166	75799.81031294353	55798.37029820172	59806.944979858796	60160.53541	43546.67414398199	61987.822959595884	54887.92267395313	53436.95127936129	55192.73248276713	52599.50325435112	63442.33407014031	62868.84153197444	59286.15474556619	52239.47751052253	62141.44362205504	61035.64623302881	59022.31514850186	58953.88302757602	65821.95259867424	62643.31912737975	62956.24295715184	62274.058552417155	68581.48101502184	58417.77147134028	67729.53379870825	55355.93966623255	53890.140039711165	61430.040435573224	65093.53173999951	50249.77496887534	50965.949871500976	57859.736667917176	68097.62033217354	67708.76869469411	70089.02694990691	67706.61878514638
ARO-PWY	183.2898378805852	45507.130731359175	48688.06373547976	60104.180402189995	55807.98706106513	42678.95158618908	60896.77215	49597.334470119924	40690.25525042712	67862.17434926049	44585.37948879688	47143.306944908996	35073.42050696712	46625.34736377727	38806.45792076508	36610.918064581696	38856.50789419837	43107.57684921576	58214.99262369556	47950.75341157352	48071.35044416201	43716.61422433892	41713.734115666455	44317.51062661376	60502.29296351143	41602.24927649246	67065.73443279884	45745.55620606721	81832.85343240325	46670.26309217577	41380.35979990719	38388.851362971094	47079.26531963324	53859.62171886852	40363.30433836118	40901.56223976414	43396.10221866633	43849.89049201626	42744.08791201103	47572.47981557256	48606.30073301998	42770.357975898056	31993.797190383033	50419.57810034328	38274.69691178286	58913.875562058194	37758.79033897302	44246.182677750694	64608.128657096226	62609.35619588984	63757.08329398009	48779.03552596931	77108.90010211452	46544.942896846944	65106.26752139141	66676.83843368624	68489.20625124272	65321.86470753688	66264.43939373238	77224.94541963024	56878.14908966463	61253.68974189383	61807.30632393259	43465.07879599565	62575.89057	55480.99630026808	53170.81118921359	55569.05984591695	53279.00549593331	65156.719497412676	64165.68966561947	61547.410562108525	54725.728487204666	63242.52591	63051.41674159085	59338.178786822864	59363.57400893246	67316.71018	62778.29601181424	63914.82286228274	63873.75396729233	69844.24965434454	60131.55261678981	68170.39592039505	55704.21526869347	54368.47615690908	62241.02998342166	65894.97652925308	51661.29642702706	53624.45299047759	61596.72499980527	69075.72657752916	68735.12946829299	70520.09805436876	67314.80818346434
ASPASN-PWY	25.579937304075234	40121.25572	35878.287526685766	35455.312945640515	25791.875793482708	32890.67046878894	36929.90021361339	39089.04874328797	25103.671697450525	36267.29099317906	31115.154916261556	36757.06003	30973.35406085033	35358.36937960987	26760.74452230481	30715.589424579997	33216.89657756692	35635.21716748957	29252.101736934932	44903.34853900449	39330.39541641721	26834.00158	25661.419446566768	32686.820824396313	43052.20552764592	38050.57833258738	77967.88420969233	38467.976460690945	49150.04381666202	36377.820737502654	31800.35204747473	32225.37893429285	36363.53838142749	36980.28673373681	36508.28681155394	34238.23814437791	23268.86108633401	21092.87678510298	30476.377660871778	44333.59236749264	24314.379402564333	28868.442431059073	28434.100634520237	41119.83933621923	34547.27505907882	50519.361823609936	32023.311568303514	34928.60910924535	69416.49246093453	69249.18297944806	39974.688554645734	32142.14660717777	47639.08981	28746.383150362988	59069.76137131083	59608.52525803221	61875.23184350304	63247.17598637066	64922.634931932145	73436.35586431235	54804.28394422984	64017.73103858224	61109.222112059986	32813.780068552376	62441.914624079036	31016.260552159845	35371.83421502541	45317.12357558881	48509.005372520805	56260.60557306677	43669.33615	45946.464507688324	24213.935316627496	62736.11703930993	49627.739529608465	46710.08463448352	45733.08968696362	59311.584641521615	50786.39039395703	37764.61706684338	21793.20935131857	16944.228206987817	14328.980306143565	33951.25277	17112.84784081929	22441.92346891286	9546.003029828835	63457.477336335396	44432.863912611974	23833.049242240548	25551.257440836405	42040.91477488128	31933.95866765602	31181.713607670725	13363.667980452305
AST-PWY	8	40291.88713558428	32764.947601530886	27226.65125847225	22094.028878242574	35930.58734400588	33296.82646	27435.018249678433	27426.70303	32299.77634007858	32699.10469036483	34379.959505237464	31614.775832824776	27012.871407974486	33311.86398904837	29952.15554569631	34153.81249858611	32208.20856305066	47852.81988946679	14154.276380045183	26767.42922420417	31623.322662926705	32094.329423895255	31919.96114023351	41667.13123227312	16905.48416838837	11527.037533646828	27751.92981977612	53781.70461838891	38212.66457	27942.01144917636	30218.746206502186	23391.987404103867	26415.06992	34108.17517122847	31631.359353501244	19338.189407906633	13025.926602831896	27060.922671806176	16083.582662385737	14777.694821632846	23828.84867693324	21472.912372032213	24457.394940784394	28507.35480918854	31836.549777436452	32852.75787938764	26123.419057512187	48943.02000119732	10293.744698124783	23811.997800904217	36095.35122441494	38712.263071018504	760.8333163162864	263.6049125897062	210.54174063079174	276.18633843433577	112.99907989890359	92.12282153000997	166.68177823600385	140.8237284411299	146.41173738497247	361.4781485698366	413.67293689953027	50.50714166620352	1325.4727848555576	474.2545000093694	576.9917694497573	271.99246466039267	407.06368736907405	618.2720392676466	896.1055370812885	1260.7461880336136	202.3742968565047	481.5567168788302	559.6401509900359	527.7485344	2020.060117	358.2405599948507	1555.4722817663337	1900.3127363918986	3527.0906107072633	3294.2268681198548	529.8861495932865	1068.1786467978663	535.1073338926576	983.4002149581106	107.17782747768013	225.2913201916542	650.2663910979408	451.4752697969736	559.3777354078927	295.8748154143118	1010.3519944827891	808.4549244342325
BIOTIN-BIOSYNTHESIS-PWY	19.45070729053319	49804.18106	53137.425304577824	47126.52455856635	60679.50666756641	45708.02766987689	65078.39287896613	49243.30127527423	42550.58291	68078.33509137349	48498.09398	51481.23848	38875.55850642912	52167.21034160716	43763.50238227175	40547.946179626815	43800.448632409345	47742.26368807065	66012.72274044584	31949.26448816232	49930.812386641526	47019.49195167434	46513.46930321938	47226.652398038386	64662.858984104125	37393.347333044556	59056.33913466499	48456.86121743405	87035.40433	50610.575179235944	44681.09599017389	41899.56405014188	52339.135684764005	52412.18204622888	45629.496241476394	44548.268739359075	39100.20270121277	34471.98375288967	44286.34685	43578.788944346765	34765.36665027886	41126.42525576147	33261.82792771867	49654.09712392834	41186.622392546094	58137.54554001542	41815.00183974025	45017.23124869027	71440.99586	55032.20680631535	57245.01355	54607.527348263466	75920.67701021618	26260.26473469684	15117.057782585001	21544.852225970833	21096.036981269368	9726.899213	8774.300996332777	13340.608539460996	6762.9265349436455	1999.8501501733974	7669.8078887739075	17487.939195250612	6265.267006998505	40493.20623	32807.74679998978	22660.842970675938	15035.973555196982	16725.241320508027	26915.27895271326	28799.29949567045	35565.494519414206	8345.877011132667	17610.87115	26297.015715601206	26695.153873133655	26929.00876	29554.96504410796	37015.64651274219	47131.252419918295	56520.02754554083	48772.50981291221	40364.84032414796	38110.831717765686	30908.605732783933	40793.72280411504	12103.270070394752	11118.676560878514	28825.03447669588	35217.60187462557	31835.554566556777	37946.82499	44408.24543770203	51746.20733927031
BRANCHED-CHAIN-AA-SYN-PWY	260.54375533353647	48517.55781419478	55133.309487813094	66877.75279631057	65161.71553580014	47012.562807298375	70438.42185653109	49523.761544873276	44393.65013527852	77498.21914562666	48629.26698031291	51947.88123935318	37582.92509794897	54975.501238368815	39959.10386118582	39671.42338457078	41818.93998335183	48993.89700734612	58929.645418372864	32899.01336090238	57562.77138977591	47891.24463431203	44071.66466771372	48898.841988611974	61808.23930955968	36776.86722171676	97205.87353	52817.68646948948	87356.89800453573	50881.35980276112	49790.98644030581	43124.254589860524	57575.89419	60944.81728	44231.586150314666	45705.12212	51582.57556852876	51096.09049328064	47453.11743643783	59452.967654626234	57538.14498507461	48041.459009859354	32140.44565384191	56454.37974	43080.1577	68536.90565	40554.08101473283	51062.96936424622	70175.93106800133	90251.92559	72992.03341819812	50672.18749204437	85574.05644886415	57686.079190218916	77492.79127804369	78659.59368335875	80789.86597366974	76608.05082470331	77209.21128834343	91060.97572512462	66549.79763998826	70289.67426194788	72723.93503143992	51446.28362643104	71597.51458	66588.83366392259	64777.12457589738	66085.40289090184	62295.951124073916	78421.39922	79689.33894441795	74642.09872672959	69203.02518710197	73447.77801533241	77688.45510838745	71628.49733803238	72197.49401566194	78356.87995966207	74903.87832497589	83230.39820198383	86230.09384437997	92767.05490134892	79594.59269018064	87334.54359430092	72625.21178207172	70016.65025984951	82602.02360025689	76959.57199	61906.26631263861	69550.06848588088	80961.09663490125	86447.30131203432	87128.24824	90679.03500859176	87682.57076339028
CALVIN-PWY	211.3560602011818	49746.538707606516	48367.49423617146	61454.180668539804	49960.386366395855	42837.77272621238	56858.014390508324	49777.23726	38200.822175868554	61953.59218383869	43796.43383927492	49834.717039633244	38901.81622255401	48124.92913116795	38475.237482980556	38117.130500714135	42016.82573394125	46401.60428798058	53939.58060896335	50656.812912062975	48558.818925250656	42644.00529001172	43346.13222791789	47531.552603080134	63534.52899613762	46247.209879003545	78457.25817708852	46238.83680863333	78181.40721435547	46768.12218909846	45932.55971903329	42109.41990395056	46446.11256021511	57474.36546	43997.234657474095	43263.11603179046	48661.79967710724	44581.89732862211	44187.73523050832	48831.11374335268	54607.34959487667	45142.24227240189	35685.34188447986	47807.5973	41815.45051117141	55936.24622514765	41043.035966009375	44330.44064341829	61855.10440984448	69854.08110315127	69162.15782407869	46526.42126878258	88186.38709163749	51849.327786121634	72363.86767095252	74408.46575315582	76471.80895901962	72551.49454949157	73330.58180489916	85738.58613783302	64056.406229282875	68418.16188620082	69801.11323545642	48227.21714	69688.88707317812	58120.94204450972	57687.108121469515	61565.78556	59138.48982886623	72550.77406517125	70740.54599620978	67777.98235619368	58314.148179703756	70340.74147	69032.83232	65319.331423891905	65202.02074003513	73827.77678699115	68972.87819392748	68809.01543511264	65944.49719346022	70308.16202676417	60547.271734598486	71186.87845305809	56484.95655115206	56255.567622152885	62381.67305	73059.12836520752	56603.32201398117	57483.94525870103	66220.89790256573	71787.46744903938	70048.47790481956	73433.42399	67549.66055872996
CATECHOL-ORTHO-CLEAVAGE-PWY	0	1010.1137048556528	14112.672477795297	2910.599951435219	30770.791257483987	3749.3524915846247	25440.21473970171	18160.818736451864	16956.870816686805	33958.90064	12900.04064399267	10013.43526032841	191.00248937752954	8755.207456543993	892.5449101796407	4876.990613828825	1340.8547945205478	4575.538895676303	30425.79375531793	908.4341027	22902.60080367317	8390.372929396473	20368.14144466862	6752.690765117029	10270.36152601673	1795.1201760316249	2754.554568146421	8222.347582	20872.216584210226	6587.583132633982	1990.104895020512	1740.7584452905487	3320.1925473628926	17566.098968249895	553.7788059	3517.410447923698	3711.9408231090815	18655.943293450153	8071.705021574494	13351.728404478858	1905.882550307657	9400.778352615032	1136.1724361667907	23370.107316106263	2500.1661389276114	29310.26698960444	2119.0402762953713	13753.999727487508	43389.31339490374	5198.451441135288	25011.061729902223	5494.3571416160385	22548.746560683045	2580.5751410792836	1820.3919538420405	2841.2679243592097	2765.8168831745365	2144.2729741256535	2585.942793919303	2383.430997049292	1102.4508841559682	206.1215201727186	801.0312484140303	1269.478548420516	213.40867600279503	2472.508415912193	3050.3684941753872	1232.567056024598	708.0977584756512	2050.4606383619275	2725.8111025683143	3580.8412515553487	5801.670403250969	939.8054546501812	4250.067321	2387.406754	2720.6532127285054	1170.904246036797	2587.718947819156	9187.713833361184	11188.03196450427	14290.979421966636	12432.777793779072	10448.474857859115	9997.377302097868	7143.360207353973	9273.005944722143	1258.829531334213	2674.3910725858946	5166.351193306898	6408.918802525839	5398.683287885081	6513.888153870408	10518.37153430146	14412.570125686925
CENTBENZCOA-PWY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.03883495145631	0	2	0	0	0	11.33	8	7	0	6	0	6.071428571	0	0	0	3.0769230769230766	0	0	0	0	3	0	4	7	0	0	0	0	0
CENTFERM-PWY	0	34.51881637791278	425.1883943159214	384.1607528	579.9406179267627	136.78794763608755	1355.370889924358	1006.1475430689524	1917.7746451884682	864.0016186635236	876.1110501538471	143.95195532694416	12.442410512134627	574.3408210975806	28.72467899001133	637.3994401665263	53.755609136301395	621.1091195	426.34865098809564	40.42132632826484	5806.712131536484	1115.6447173233705	801.2141089131237	80.98463453030723	1093.9729365013122	1239.1993051328836	13.57776195734828	2820.568235460408	169.080501	124.80297534964869	0	128.7638505876521	293.9620998785299	1406.6297537600321	328.3845974805369	75.78988957991365	73.51533845333638	575.2629043	1153.0070436711053	1555.0764204421741	1937.7845121290393	747.5406543307837	908.2777147622425	5542.387725782542	3740.6302949934216	3696.184304036697	386.3968450388326	1764.7340761547412	438.2209149	241.91828921887694	1580.6043417792519	0	2155.630886726942	408.1670397469565	293.73501717344413	109.16008575642277	149.01416992294256	52.57208733324147	11.328287989984652	63.22168861989485	4.889223454125277	19.914608140545454	213.84655739000675	1149.0088435294222	40.73956598	3001.644692479631	638.4817681322427	130.7923978652149	72.89758218281956	305.8456046419734	910.6634131145383	491.1341632126245	843.7711918	109.73236762167387	90.24562344860982	58.947246989339305	131.76267487794058	1047.902578310989	351.8437391781644	1756.5848819882867	2769.8662408291593	2514.5496742240066	2494.479172691568	1060.6647000325318	1098.0727652762173	786.9905290093536	1237.6647584443408	91.60501555940041	173.0269590479584	2202.4367984240666	2352.6674500664863	942.7635974207367	1208.174605236007	1269.2015178563997	1458.9980365969543
CHLOROPHYLL-SYN	0	0	39.88867681	0	0	0	0	0	0	0	366.37172188671826	0	0	16.00750420271632	0	0	0	30.274327977786196	0	0	0	0	325.41174609671845	15.867639929620578	0	0	0	0	112.60061638621426	10.123820588568321	0	0	0	0	0	0	0	0	6.953587476605015	0	0	0	0	21.582933275703972	0	71.61221061859061	0	0	0	6.998211796306543	0	0	0	11158.633899029794	6205.158977081676	6594.866695938246	5370.628314600708	5595.104612	3813.4656931897935	9958.259522927925	9689.185759430406	479.74205875507073	2946.412606673228	5002.968655	261.68557588730465	6229.432213490432	9548.936964730181	6323.946100554853	4037.7032596647964	10879.320268541493	18090.649769980442	8067.715171617605	10483.140787835044	3879.890778571488	13975.40563661722	11621.11938318601	12223.973292715924	2928.546498	8032.138964949914	12352.469476604383	11215.357688007096	6424.747644606155	4575.644908	17664.263518077725	13264.793857652314	17401.99372655155	7265.035348591056	6390.658183185036	10384.931566494786	13752.814382822997	13952.246465578284	19828.109033910718	19910.918323980386	19651.128294198006	9605.147201103546
COA-PWY	172	40295.880000000005	41341.78818629375	53314.17	47019.26450198356	37071.66273945332	50324.39378584501	43393.89915324337	33186.07	60096.92737228121	37046.38017	41275.03269826396	31442.879904594964	39482.12356601527	32468	31151.963475496865	34422	37364.27984	45591.21600361053	45041.76	41179.59915966979	37893.36385959363	32976.59835340325	37572.85426	48592.27967072959	38130.31961995994	65639.27029294548	40589.990197300634	64503.74964830624	40231.70440501719	35830.829658115654	33750.057311991986	41083.380000000005	47527.36182357464	35825.8	35935.57881229488	38760.63904447448	39727.72920251381	36602.23262829301	43233.69842848108	45652.95959422762	37687.10982954614	28705.044320950008	43201.695000215186	34061.38781	51108.96207791095	33269.33641390936	37517.455554958426	58509.74804674853	60598.08014058991	55963.69233852106	40352.36756562353	65388.58724019692	43416.40648556257	60124.01345812549	61536.13186685392	63125.201544879266	60429.67829056323	61094.92694100489	71562.26674280588	53091.41746197673	56812.86316289572	57193.241106810456	39999.813594936844	58119.73996128682	50027.04466340393	49528.98427478024	51148.15795047516	49200.20382418727	60421.21059	59708.80579695025	56010.6632	49210.60692684472	58659.44980744284	57691.33003321106	54867.43800980981	54778.284685786544	61318.97870706333	58222.795148127625	57744.82178496944	57912.89145806498	63332.34260998986	54662.62732522431	63010.83774734551	51866.89688090364	50916.95211436017	58808.65506613496	61132.51161312326	47692.87087905261	49923.725095708556	57646.54791725236	64551.86225	64619.06744504034	64760.948862454876	61251.96577883215
COBALSYN-PWY	104.8804780876494	2710.307321766076	21313.400969463895	12908.861915978734	42218.131760330245	19089.76570487928	37336.772511912975	26890.41905180181	23389.44253659141	42302.735259062916	22601.26704279308	18425.800901516537	1114.1733884808025	16753.695048214886	12406.559644221208	6117.546972042294	6991.368457281049	8534.379326442484	38559.24457229239	34004.12642174638	27622.224168316192	24581.204970047642	25000.52355121164	17114.83965456247	27261.91453263853	25957.33076192556	7459.066458935477	20816.230518089702	48800.99915	20692.917684175423	12610.553014655245	10142.31707468318	22062.495082327016	15600.542035750283	2866.484100759674	16802.24066	9171.746244636692	5455.7936811325035	12967.523639183824	12172.42065946355	2116.613270554924	8407.059984	8874.733054970875	30187.854664861123	3949.129171189979	37915.315664947855	3474.866653	19484.09297618956	53550.296528531806	9338.171960863776	11246.869128601586	21607.610816732133	14095.786383216948	21114.597069081003	15552.441529658943	18020.941576737026	17743.155781840207	10976.474242889668	9986.204048358455	14788.864622236832	9287.483372614808	2577.382909666089	9349.373083	11692.956868654046	3321.1371954957385	29299.250953870862	23418.24702047071	18756.44194787415	12395.210634746883	17387.455880262416	24113.160557212697	25398.120546497335	33560.18288235584	6964.979357369631	21532.38194577545	20367.070510076283	22252.803399522618	19784.82642162851	21114.25345965178	36131.59453147275	41193.404614665815	46050.08160275543	38879.97313914033	36008.45131264513	31481.138148650545	28236.634068402513	32431.686862066697	9722.405311	14338.236488123053	25651.04683593164	30736.314928823693	28834.68238697164	31904.359227315235	39842.024835745804	43683.08533225755
CODH-PWY	0	0	381.87239499839694	0	7.988072830280101	0	0	0	0	0	35.70009302670005	29.898306693453435	0	63.137001078748646	0	0	0	39.48298035971641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.980990547646806	0	0	0	0	0	0	0	0	17.970400146172118	0	0	0	0	0	774.1890165109285	468.43687335734444	106.78742262854007	114.5075454579737	165.7471383302076	12.958199356913182	94.64144134582216	190.2750696548136	37.02825071669875	182.8578647474178	4959.231133084746	1352.7286808255067	4457.564507939936	949.1854177035484	383.3930760597427	81.02141705330686	182.56067136819158	596.5859299	1024.2418847451445	1368.4215927676105	59.09714245587284	394.92872542922044	274.5902456056096	263.14289192150073	1618.9576350484942	581.3018962381326	263.8892365	477.99588314863513	1007.5442336817862	784.9311389481346	681.9711366	499.32561748838896	1869.3511288327704	3644.195460434647	119.46251913680642	114.43516687986975	2701.3354969742063	1557.7673915635876	1503.2761931285377	1116.510717	2614.339983640886	2358.136509241347
COLANSYN-PWY	33.91446198173391	5365.288446827566	7063.892013122178	8519.204392526228	2344.2914581183472	3293.5486801340635	15676.376802148183	1245.7339999554918	12306.23863370942	13715.705752686483	8870.112974126914	10833.506713836698	9.992671013	13578.89651517226	1080.0072227632172	8835.782367231805	1387.1412386989723	10099.416050951395	1468.7624393715491	0	2354.161292255269	6835.429935500216	5383.619142269822	7366.100045230229	8403.555837270778	64.77107074200947	3886.078644060419	5243.402430124966	17940.18422	5854.107814111382	10686.633759628656	3061.5273469701856	22387.513621131213	3243.742670829986	1028.7154363769048	3084.8357273029424	5630.800190190968	4114.994047226609	2769.195635956316	8286.868201	187.84348386320423	5310.694038523523	422.18676625760946	7803.541621742279	215.1176993257949	12029.319393976888	1217.5167005977992	12114.603883993319	1695.153202073681	4767.263204485411	3860.365231	2148.895667421031	11269.882141398539	38136.51069659253	61292.11240902993	64219.52825427501	66245.18308063937	64937.89328538403	66164.73703515169	75988.09300435364	56642.14440852913	63605.500923927044	61348.60225843965	36622.24624	62908.00503520228	43797.53905655698	44947.66191269796	49664.629753890236	50950.31958377311	60030.42168004169	51104.09148942557	52117.94124319086	40252.92528815167	63679.58502757065	55535.92751264548	52178.15265686632	51153.88125349633	63313.28486865061	57904.04527135357	47655.62825739181	42613.98801650591	43194.19702635163	36453.24765627858	50163.49655	39142.43319357054	41840.34395259369	44151.26873018669	65109.305948112895	47785.76570258966	42439.000461368014	47641.232620448565	53508.55808675124	51503.83275802035	49855.40554	39582.85844961379
COMPLETE-ARO-PWY	189.17341825504613	48131.822402267404	51450.31709811415	63425.44098847194	58878.62537921232	45512.134643646765	64243.14310046387	52814.49406270457	42779.02443027277	71995.28297	47139.42875329046	49989.193578062084	37126.01415768431	49151.327614108945	40870.88131364796	38802.41963784825	41183.99906931467	45569.72157832867	61058.187590406764	51820.89998355444	50585.03883834897	46393.10089698868	43766.98686575973	46893.97808880423	64086.72571600171	44691.04408002842	71022.80201231748	48411.15595175118	86377.92519412302	49653.01727526704	43555.83982736493	40666.01331870154	49981.67155646023	57505.63093209141	42716.799595869925	43533.38472769044	46391.31558323284	46478.80146232124	45280.23355326418	50355.90281298893	52376.446044005475	45373.288521818045	34103.883797993694	53408.550167477915	40402.86198721725	62283.28860861649	39919.95326094995	46698.204893946175	68455.15405227638	66138.31475901842	67943.80612887781	51648.82719089758	82336.27724	49468.457497272786	69089.22205507269	70754.37162265342	72652.96034481343	69271.98813291804	70268.69811877611	81896.67150352425	60315.45516559226	64998.19104189638	65541.84596377514	46081.305769849154	66406.13316345369	58809.08291859425	56426.450949216516	59055.83725588965	56602.68393244273	69145.35793215268	68152.50451272001	65190.79656494813	57913.40758739503	67124.92869173478	66848.20598	62965.077903295314	62955.71602129943	71362.91123674354	66606.05021422333	67465.53756461835	67381.73055871016	73744.36529416406	63522.67960875695	72121.30096281636	58952.64154588361	57583.42668159574	65921.60213484948	69962.83146984488	54790.74472165864	56790.09607641213	65293.82688366684	73198.53789	72861.31902	74637.99480283061	71217.83366134673
CRNFORCAT-PWY	0	0	335.2120425636825	8.996253424963236	169.77761594223517	117.3429752290467	206.0909315926389	30.427513949951873	363.5145244	135.35204113246817	333.79694236503474	19.629267989928252	0	1703.7810043772813	0	2.998854415	0	594.7207039834008	102.92592582437022	0	36.601895766579396	93.59586494670258	55.484123659011374	90.61614738570378	271.49348979203484	0	0	130.9441910415812	2473.667559206389	113.85097415945724	167.1941443524226	422.5993846977202	31.73468590144164	62.069811505939626	20.692150084363373	246.19049652751784	93.46818367233436	414.08800341719257	36.65627854479083	34.49401580033057	0	71.73469588686362	45.74832720617412	414.14021189664027	19.50386577287312	511.01077578584676	30.85633078532262	517.6314089904831	8.957190022601354	176.81392681810706	53.125497838292404	153.19881513168764	93.52137825	6446.689970733679	5812.473747312558	3233.5633814760113	2900.618133814826	3152.045309185178	2980.512493943186	2936.529606	1516.1043612876988	833.5559061725694	3070.2744804257777	3132.6002788803034	895.0180285748462	3223.163547	2105.558820012889	6686.908532335863	4073.5050559816577	6732.283530750333	9716.235335629135	6877.472719106134	11610.201940276544	1790.9355726674178	7085.087487603898	4395.322432136672	4755.126245964438	1664.8394632609484	1705.7530058819464	5889.919949483317	6442.281400583326	10026.833923763394	8608.858527508617	7711.431116508146	7223.361026116226	7539.241172172886	9235.043092118496	2887.9210259298443	4137.035768570099	11842.00179114931	17574.958831636643	5264.424228756848	7542.876019389596	13529.740127680689	15365.211320637229
DAPLYSINESYN-PWY	160.91099201212674	44115.931573023045	49608.88585272701	56790.81240622906	53978.80969330084	43651.496828837204	59570.43645665419	45569.92716809342	39374.55079962307	68110.10875	44004.32954798661	48991.56447806771	34178.35655525404	45672.88377197965	37212.12770630419	35878.61535236053	38731.27376361512	42454.09478556715	55408.371873473276	37223.36085874618	50885.75090811415	44435.97965112663	40993.554922301635	44415.15750551983	56080.66315502078	37126.90783415656	74916.03137919813	46970.22846718618	76585.46936488718	48171.26901	41360.77676132251	38993.73648009215	46642.11052934129	55110.81868729247	38951.06462428494	42518.5532	41486.72606	41563.23380043828	41597.58212550132	46649.991116586825	39947.044406041845	42052.11525961057	30011.115262136314	47440.50116380052	38094.84003861855	55285.80356853405	36898.88342713615	42425.46804084229	60010.92195	69346.29147468101	63180.32469599688	47168.50939556596	75666.53809820501	30981.927387531152	25072.28549933423	25525.377717065756	25679.509710227238	15931.841032612212	14228.843143562752	20881.581160878333	13439.244840615798	4298.190994111675	14864.96763576003	26679.87487304188	13407.120245817268	42236.07415318506	34277.97811717305	29017.352217686675	20204.30226958879	27440.285622547737	39022.393730389726	34887.446980631554	42368.98177706652	12628.42134009031	30580.802001985667	33219.95419849887	34493.78635993672	30148.007676129742	31964.82557706306	46608.69078186856	55626.92239210763	63660.15797093601	55059.029469287794	48952.17544	44038.697991986126	40198.37446461157	52054.48906946508	18154.052409242282	20210.842720525157	39758.942968221156	47831.79563460829	41600.363874301285	47352.79733060972	55008.97369804365	59035.62850031923
